Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A14EBTROZF3AC7,lovermovie,0/2,5.0,1124668800,Classic Cornwell,"The fourth installment in the series. If you liked the ""Silence Of The Lambs"" you will love ""Cruel and Unusual""."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A1YQO8UHPVPMRU,Charles H. Johnson,0/0,3.0,1230076800,Cruel and Unusual,"I'm an audio book fan, I prefer unabridge and this was abridge and the story just doesn'splitSize flow. All of a sudden your in one area and then jump to another.Second, if your downloading to an ipod, the tracks for the three disk are the same so you can'splitSize download. In these times for a publisher to play those games is just being lazy.Chuck"
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,AQCQ5F0OJXMG9,Crystal Starr Light,0/0,3.0,1229126400,What if the death row criminal hadn'splitSize died?,"Another test drive into the world of mystery, this book is my first book written by Patricia Cornwall.Life as a medical examiner isn'splitSize easy for Kay Scarpetta, particularly when fingerprints of a man killed in the electric chair appear at the scene of a crime a few days after he was killed. Then, after the death of her assistant, Susan Story, Kay becomes implicated in the crime. Can she discover the true killer before she ends up either in jail or dead herself?What I Liked:First off, I enjoyed Cornwell's writing style. She writes with intelligence and detail, brining you into the very scene. The autopsies, the attention to detail (particularly in relation to Eddie and Jennifer), the thorough regard for the scenery all made it very easy to transport myself to Virginia with Dr. Scarpetta.Further, the story was pretty interesting and left you guessing. When I opened the book, I would have had no clue of the outcome, which was surprising (if, in a sense, a little disappointing as well). Several seemingly unrelated people die, but somehow Cornwall is able to tie their deaths in at the very end.My favorite characters included Benton Wesley, Marino, and, of course, Kay. Benton was an intelligent man, kind and someone Kay could turn to. But he almost held an aristocratic air. Marino, on the other hand, was more down to earth. I enjoyed his arguing with Lucy and how the gruff man ended up coming to Christmas to Kay's after all. Finally, I grew fond of Kay. At first, I found her hard to approach, but then I realized that was her personality anyway. As the story progressed, I felt I got more of a handle on who she was and what she wanted. Further, I enjoyed how she paid attention to detail and thought things through logically.What I Did Not Like:Now, this could be due to my taking a month longer than I should have to finish this book, but I felt the story was slow (but not in an obvious ""Will this book ever end?"" fashion). I was plugging along and realized, ""Hm, I'm halfway through and still have no clue how the heck this is going to end"". This is not necessarily bad, but I would certainly not classify this book as one of those racing thrillers that keeps you on the edge of your seat every moment.My biggest complaint has to be the character of Lucy. She is probably the most annoying character in the book. Her selfish, bratty whining made me wish frequently she would go home. Her actual purpose in the book was so small, I have no idea why she was included for most of it! All she did was discover the message left in Kay's computer and that AFIS had been corrupted. I felt that Cornwall was repetitively shoving Lucy away because she was in the way (sending her to ski with Benton's wife, having her left home alone while Kay ran around doing errands, etc.). And I have a hard time believing that a 17 year old could be such a computer brainiac. I think the story would have been much better without her.Lastly, I felt the ending was rather rushed, the story concluding rather hastily in the last 10 pages or so, almost as if Cornwall was being pushed to get the story done and hurriedly threw the last bits together.Dialogue/Sexual Situations/Violence:Dialogue is relatively tame, considering the genre. A few d***, h***, ba*****, and some wandering appearances of the f-word.Lucy complains about her mother's promiscuity and asks Kay if her aunt will have an affair. Kay's lover is brought up. Marino goes home with a woman after a Christmas party.Finally, three people are killed in the course of this book (well, more if you count Waddell, the death row criminal, and his victim). The autopsies describe the injuries, which can make the squeamish squeam. Also an explosion is described in retrospect.Overall:My first thought at finishing this is ""Ho-hum"". ""Cruel and Unusual"" is not really a bad book. It is well written and fairly interesting. I just felt that parts drug more than they should and really couldn'splitSize stand certain nameless (LUCY!) characters. 3 stars.Brought to you by*C.S. Light*"
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A1FGI08A0V87FB,"Holly L. Healy ""hbombs""",0/0,3.0,1226275200,Audio Cassette Review,The book was much better. The abridgement was too much and took too much away from the story so that you never got a sense of the characters. It was like they set out to make it a specific length and hacked away until they could just give you a plot synopsis. I gave the book ****.
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,AX1ZYZKLXW91T,Amber Walton,0/0,5.0,1219017600,Cruel and Unusual,I didn'splitSize find anything wrong with it at all. It was in great shape.
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A2608HWSHEHTJP,"Dutch ""BookFan""",0/0,5.0,1200009600,Cruel & Unusual by Patrica Cornwell,"Cornwell is one of the very best at crime mystery and her lead Dr, Scarpetta never disappoints. Great read."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A32K5HAYVG9AUJ,"Susan Calvin ""So many books, so little time!""",0/0,4.0,1199059200,Solid Addition to the Series,"Like the ones before, this book is a solid forensic and police procedural. A death row inmate is executed and his fingerprint later shows up in a current crime scene. How could that have happened? I particularly enjoyed seeing Kay's niece, Lucy, again, as she is 17 now and her own person, no longer a child. Lucy's computer skills continue to amaze. I look forward to reading the next in the series!(Note: There is a continuing bad guy introduced in this book who appears in the next two installments as well. I'd recommend reading this book before The Body Farm and From Potter's Field)"
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A2G5R6HN5NBAKS,Camilla Hartley,0/0,4.0,1075161600,Good mystery,"If your looking for a suspensful thriller you'll find it with Cruel and Unusual by Patricia Cornwell. In it the main charicter, Dr. Kay Scarpetta a medical examiner, finds herself traped in a web of murders. Her investigations of them lead her back to a conspiracy which is being covered up in her own legal department. I found the book to be disturbing as well as compeling at the same time. The first of it was a little crowded and hard to follow but it improved as it went on. It was more then I expected it to be. The more I read, the more involved I became and I couldn'splitSize put it down. One of the best mystery books I've read."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,AHUUSPICRTGH2,Amanda Houston,0/0,4.0,964569600,CORNWELL CRUD,"Patricia Cornwell is very clearly a well researched writer. She really knows her stuff when it comes to forensics. This ability of hers is reflected in the character of Kay Scarpetta, medical examiner. I kept reading in order to find out the links among the deaths of Robyn Naismith, Eddie Heath, Susan, and Jennifer Deighton. Most of my questions were answered, but I felt that there was WAY too much forensic evidence for my liking, and really did not enjoy this book."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,3.0,932342400,A good book with a bad ending,"This was my first book by Patricia Cornwell, and I thought it was great. In fact, I stayed up until 4:30am reading it one morning, but the end was a bit confusing and forced. The killer just came out of the blue and there seemed to be lots of loose ends. I look forward to reading another of her books."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,5.0,929059200,It held my interest from beginning to end.,"Patricia Cornwall always writes with such enthusiasim for her subject, that her books are almost impossible to put down. Spellbinding and never a dull moment."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,4.0,928281600,Good!,My first Kay Scarpetta novel! I thought it was good
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,5.0,925257600,Classic Patricia Cornwell,"This was a great, attention holding story. The story has twists and turns and is just fascinating."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,5.0,916358400,Easily her best book,"Extraordinarily clever, exciting, fast-moving, gruesome and scary, this is a book you can'splitSize put down right from page one. I will never forget this book, easily the most memorable out of the seven pc books I have read. Dr Scapetta, in her fourth book, faces the most bizzare of her many challenges yet. Ronnie Joe Waddell is executed and then his fingerprint turns up at the scene of Eddie Heath's murder several hours later. Eventually, with the help of pete Marino, Benton Wesley and Lucy, she finds the killer, but not without her whole reputation being almost ruined.If you've never read any of Pc's books you HAVE TO read this."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,5.0,912902400,One of the All Time Best Cornwell Works....,I stayed up all night reading this book until the nail biting end...one of my favorite books by Cornwell.
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A33Q3BPS9QMX5N,Chris Freudenreich,0/0,5.0,902966400,Her best out of the 4 I have read thus far,"Just started reading Patricia Cornwell two months ago. This is my 4th book, which I find to be the best one thus far. Postmortem, Body Farm,From Potters Field were the others I have read. This plot is the most interestingly complex of the four and her character (good and bad side) comes out throughout the novel. What I liked the most is the constant interplay of characters, their areas of expertise , and the tasteful way she handles the most gruesome situations. This book is fast-paced and very much fun to read. I look forward to the rest of them."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,5.0,901756800,fantastic,"Patricia Cornwall is in a class of her own, if you enjoy a real nailbiting thriller with characters that you grow to feel as if you know, then any of her books are for you, the only warning I would give is that her books are seriously addictive"
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A3QYJ8C3B1OE1T,Swasinak@nconnect.net,0/0,5.0,898560000,Totally engrossing! I couldn'splitSize put it down.,"Cruel and Unusual is the best so far of Cornwell's Dr. Kay books. The serial killer finds Dr. Kay to be his intellectual equal and takes great delight in taunting her with subtle clues. Anyone who enjoys thrillers and enjoys Patricia Cornwell, I highly recommend reading her books in the order they were written, as the characters evolve and mature with each successive book."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A3P3EZ1JVST6GN,lindasmith@ns.sympatico.ca,0/0,5.0,897696000,fascinating and interesting,"I love all Pat Cornwall's books on Dr Kay Scarpetta. I find her forenzic game of &quot;clue&quot; to be very well put together. It's not always possible to write so many books on a theme, especially ones dealing in medical crime. The only other author to hold my interest through several novels of the same hero/heroine is Clive Cussler Well done!!"
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,5.0,895708800,Top TEN!,I am 14 years old and started reading the Scarpetta series when I was 12! I love every novel and read them over and over again--Cornwell has even inspired me to follow in Scarpetta's footsteps! I like how the book starts and ends with a twist. The matching of Waddell's print on the dining chair was shocking and in the end with Temple Gault fleeing--I was on the edge of my chair! If there could be one thing that I would say to PC it would be &quot;THANK YOU!&quot;
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/0,5.0,894153600,Wonderful and fantastic. A must read.,"I have read all but two of Cornwell's books (the newest two) and Cruel and Unusual is by far the best! I read the entire book in a one night sitting, turning page after page, and I haven'splitSize done that since &quot;Jurrasic Park&quot;. This is a must read for everyone! When I first read a Cornwell book, I was traditional and read her first, and I must say that Postmortem was awful, but I gave her another chance, picked this one off of the shelf, and have never regretted it. I have loved Cornwell's books ever since giving them and Kay Scarpetta another chance. If you want a good thrill and an excellent book, pick this one up."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A2BABCJKD10J3C,candace lafever,0/0,5.0,1356912000,awesome,I love this book. It kept me on the edge of my seat. I was in the book going thru the same things with Kay. Couldnt put it down.
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A10TJRENZ71JY0,"M. Keeler ""RetiredGeek""",0/0,5.0,1356134400,"Great book, great condition too!","As with all of the Patricia Corn well books, I loved it. I was impressed with the great condition of this book also. I have no problem buying used books, but this one was in much better condition than most of the used ones I purchase. It looks great on my bookshelf."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A3H7X5JUF5NDI9,Ruann Keller,0/0,4.0,1356048000,Scarpetta has everything you want,One of the best but all Scarpetta are terrific. Love how she continues the characters and creates wonderful story lines in each book. Scarpetta is a must read for crime mystery fans!
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A20DO4RAQ3PCTG,Kathy Smith,0/0,5.0,1354838400,Cruel & Unusual (Kay Scarpeta Mystery),Very good book with investigating and forensics. Also some family interaction with her niece. Would recommend to anyone interested in murder mysteries.
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A2M64K9DHIC5W6,Jo-Ann,0/0,4.0,1354492800,Still Loving Scarpetta,"I could not give this book a full 5 starts. For whatever reason, the book seemed to &#34;bog-down&#34; and I just wanted it to end. I will continue to read the series, but this one was not my favorite."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A35ZNA3L2DWA9Z,Debra Peacock,0/0,5.0,1352678400,Cruel and Unusual,"Cruel and UInusalPatricia is an excellent writter and I love her books, but she sometimes leaves you a bit flat at the ending of the book"
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,ALD3JQHJ2KFV8,TB,0/0,4.0,1351555200,Great,Well paced novel with interesting characters and plenty of plot twists. Patricia Cornwell writes characters that are real and have depth. Her mastery of criminal science is wonderful and offers a sense of authenticity that few authors achieve.
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A3FBASRP4N26UL,Raymond L Stewart,0/0,5.0,1350950400,"Cruel & Unusual, Patricia Cornwell","The book was very good, just like the rest of Patricia Cornwell's book about Dr Kay Scarpetta. They are always exciting to read."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A2GI02PFIHFYPK,kacey,0/0,5.0,1350259200,Another one done!!!,"Very very good!!....I can usually figure out who did it, not this time. so many complicated twists and turns. Great read!!!"
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,ATB2HDVX59DBV,leann knight,0/0,5.0,1349395200,Cruel and Unusual,The book was excellent. I was barely able to put it down. I love the Kay Scarpetta series and am excited when I get to read more.
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A1TQL7XMTVF4JG,Kristen Heiss,12/12,3.0,969148800,Plot hole dampens...plot,"In this fourth installment of the Kay Scarpetta series, we find the Chief Medical Examiner of Virginia chasing a most challenging miscreant - a murderer with no pattern to his destruction except the intent to play games with the authorities hunting him. The book is a must-read for those addicted to Cornwell's well-researched suspense novels, since it sets the stage for a showdown in From Potter's Field. But a major plot hole revealed in the first few pages leaves the reader feeling cheated for the remainder of the novel.We enter the story with Scarpetta recovering from the death of a close friend. While this development certainly bodes well for future plot twists, it leaves the reader frustrated with the current one. The few details of the death surface mostly at the end of the story and while we're told of Scarpetta's devastation, we really don'splitSize witness it. Seasoned Cornwell fans are accustomed to these shallow depths in characterization but it nonetheless puts a damper on an otherwise entertaining mystery."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A1F38YS15PWMRQ,"RachelWalker ""RachelW""",13/14,2.0,1004659200,One bad egg is forgiveable,"This is the worst of the Scarpetta series. which is quite an achievement seeing as all the others are brilliant. My favourites being the claustrophobic &quot;The Body Farm&quot;, and the superbly dark &quot;Point of Origin&quot;. I have loved all the Scarpetta's, and read them at least twice over, and i still think this is the worst.The plot was very complicated, and it all seemed a bit of a mess. The characters were nothing special, and i this is the only book in which Cornwell manage to bore me with her normally insightful computer terminology. It's too long, and basically i dont think it has any substance. There is a great potential. The idea for the plot is superb, and could well have been one of the best, but somewhere along the line it all slips. I cant put my finger on it, but i just didnt come away from this with the satisfaction i normally get out of a Kay Scarpetta book.Nevertheless this is still a necessary book to read if you intend to read the entire series. It is one of the major turning points. The first book to feature Temple Gault, who would later lead to Carrie Grethen, Newton Joyce, and all the other catastrophic events which culminate in the next turning point of &quot;The Last Precint&quot;. each one has signalled a new era for Patricia Cornwell, and each one has not been quite as good as the others. But The Last Precint was still much better than this. It is, admittedly, very clever, but far too complicated, and im surprised it got the CWA's gold dagger.nevertheless, i have given it two stars purely because it is such a major point in Scarpetta's life. You must read it if you intend to read the entire series, but dont expect to enjoy it as much as you do the others."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A3A1A6KSQV2YVS,"Andrea Egger, author of Grave Accusations",9/10,5.0,954633600,A happy end to virginity from Kay Scarpetta!,"I stumbled upon this book quite by accident and thought I'd give it a whirl. I never expected to fall in love with a character and an author quite so quickly! From the first page to the last, it's a can'splitSize-put-down book. I love the idea of having a fingerprint from a recently-executed criminal show up at a new crime scene. And I love how they determine throughout the whirling pace of the book how this could be possible and who the real killer is. Great ending, superb characters and dialogue. Cornwell is a mistress of her field and has great credentials -- having worked for a medical investigator -- to boot! Anyone who hasn'splitSize read this book should drop everything they're doing and read it."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A139ZF7CJVVTJU,"Mark Eremite ""This Is A Display Model Only""",6/6,3.0,1115078400,Cornwell's Magic,"Dr. Kay Scarpetta is in it up to her neck this time. A death row inmate, Waddle, is executed, but before his body is even cool, murdered corpses start piling up with Waddle's fingerprints found at the scene of the crime. Next thing you know, people are dropping like flies, some of them close to Dr. Kay, and she is publicly implicated in the deaths.Cornwell has written a workably entertaining mystery here. The plot is engaging and bubbling with intrigue, and the writing isn'splitSize hampered by too much extraneous detail or incidental goings-ons. There is a subplot with Kay's niece, Lucy, that I found a tad ingratiating and annoying, but for anyone reading the Scarpetta mysteries in order, it is an understandable and rather necessary bit of character development.I do, however, object to Cornwell relegating some of the more serious character development to the back story. I'm talking about the sudden death of Kay's long-time love interest, Mark, (and, to a lesser extent, her decision to quit smoking). These are pretty significant events in Kay's life, and to leave them in the background as part of the story dressing seems at odds with an author who wants us to sympathize with her character.To that end, some of the story ended up either ringing false to me, or just falling flat. For example, there is much made of Kay's financial secrets, which she refers to in connection with embarassment and rage. When the secrets are finally revealed, I found them to be maudlin and a little silly. It baffled me why Kay would take such pains to keep them hidden.Furthermore, I respect Cornwell's decision to keep her novels secured solely in the Holmesian realm of mystery solving, but this means that there is very little action in the book, and a lot of key details are discussed and reviewed over and over again by the characters. It makes for repetitive reading. It also means that the actual discovery of the culprit's identity is never as important as the sleuthing that went into discovering that identity.In other words, if you're looking for closure with this story, you won'splitSize get much. Cornwell does a great job of setting up quite a puzzler, and it will keep you guessing. But, much like a magician with an amazing magic trick, once you learn the secret, you're bound to be a little disappointed."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A19XU098YL9RB6,Kori Frazier,12/15,3.0,964569600,Cliffhanger,"First of all, this book really should receive 3.5 stars, but due to the lack of &quot;half-stars&quot; in Amazon.com's rating system, a mere three will have to do. This is my fifth Patricia Cornwell book, but definitely is not my favorite. The plot was terrific--the idea of a death row inmate possibly escaping from prison is a frightening concept, especially since Cornwell is always right on the ball when it comes to accuracy of details. As always, the characters are so realistic that the reader often must test himself to remember that they are indeed fictional. This book got a five star rating from me until about halfway when political injustices against the main character intervened. Although this was a good idea for a plot twist, it seemed that Cornwell was digressing from the main idea of the story, taking the reader into another story completely separate from what we read in the beginning. The ending was a disappointment--throughout the story, Cornwell is setting the reader up for the usual great climax where the perpetrator is discovered and captured and all is well--and then, it doesn'splitSize happen. In my opinion, it seemed like the ending was written by not Cornwell, but another author who rushed to complete this chapter of Kay Scarpetta's adventures as soon as possible. Overall, Cruel and Unusual was a good book that unfortunately could have been a great book if the right elements had been present."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A39W4ZRUFST2DV,"David G. Mita ""& Paul Grant (follower of Basho)""",4/4,2.0,1176595200,Muddled ending disapoints,"The good: The basic plot line is interesting- a man who has just been killed by the electric chair has his finger print turn up at a murder scene. The writing itself is good. The main character Kay Scarpetta and an old professor of hers are well `fleshed out'.The bad: Other characters are not well `fleshed out'. The plot never fully explains itself. Is the book about figuring out how a dead criminal could commit crimes - or is it about Scarpetta - redeeming herself in the eyes of everyone around her - after developing an anti-social workaholic tendency after the death of a loved one? The latter seems to be the path the author choose - leaving some of the twist in the plot unresolved. Though others in the story have made Scarpetta out to be the villain (on many different levels - as a family member, as a friend and as a professional) in the end her `goodness' is redeemed. How the bad guys in the story turn out seems to be unimportant - which I found to be a major flaw."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A2F2Y9VVXXUJCM,KaeLee Newton,4/4,5.0,1041552000,Unusual is Right!,"Ah, the good old days of Dr. Scarpetta and her gang of crime solvers. This book represents one of the glory days of Cornwell's writing. I reread CRUEL AND UNUSUAL whenever I wish to return to a time when I actually liked Scarpetta.The plot is ingenious. An executed inmate's fingerprints turn up at another crime scene. How could this possibly happen? Perhaps he's still alive, having been switched with another inmate instead of dying himself. Perhaps the truth is more twisted and harrowing than even Dr. Scarpetta can imagine. When Kay's implicated in the murder of one of her workers she has to find the reason behind the fingerprints to save herself and those close to her."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,4/4,2.0,918777600,Blah...,"I must have missed something... reading &quot;Cruel and Unusual&quot; and &quot;The Alienist&quot; at the same time, C&amp;E wasn'splitSize remotely in the latter's league. They aren'splitSize even playing the same sport. I knew when I picked it up that C&amp;E would be pulp entertainment and nothing more, but I'm still disappointed.The plot was reasonably interesting but the way that everything fell so neatly into place at the end seemed forced. What passed for character development was more like being beat over the head with a ten-pound hammer: we know that Kay is cold and detached, that Lucy needs to be loved, and so on. I knew it the first time Cornwell told me. To tell -- not show -- me again and again, always in the same exact way, the same conversations, made me roll my eyes with boredom. Plus, the characters were so one-dimensional, I just didn'splitSize care.Ultimately, though, you read a mystery novel for the mystery, and I just didn'splitSize find it that interesting. The killer was boring and came out of the blue, the twists not particularly interesting, and the villains, such as they were, not particularly villainous.All in all, a decent read but not much more. I went in looking for fluff, and came away a bit disappointed."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,AXTMB6U182DQY,Grant Miller,4/4,4.0,998006400,My favorite Scarpetta,"This is the 4th book in Cornwell's Kay Scarpetta novels. I have read two others (Cause of Death and Black Notice) before this one, but this is my favorite of the three. Cruel and Unusual contains elements found in the other Scarpetta novels (difficult conversations with her mother and sister, major neuroses revolving around her niece, Lucy, internal plots hatched to ruin Scarpetta, and expecting Pete Marino to drop dead from his excesses at any second), but not to the point where I found the repetition annoying. If anything, I want to see more of these familiar characters. The autopsy details seemed less excessive and the pace was quicker.Cruel and Unusual begins with the execution of a rapist/murderer, and the following autopsy of the felon. Shortly thereafter, a string of seemingly unconnected murders erupt around Richmond. Scarpetta finds one common strand - all appear to be committed by the supposedly dead convict. As if this isn'splitSize bad enough, her assistant is murdered and the press indicts Scarpetta.As always, Cornwell's knowledge of forensic medicine and the law were put to good use. If you are unfamiliar with Scarpetta and the other familiar characters, don'splitSize worry. Although she doesn'splitSize bore with long recaps, she doesn'splitSize assume you know every prior detail either."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A2D4GFS1ASPESJ,Rhonda,8/10,4.0,953337600,Spellbound!,"This was my first Patricia Cornwell novel and I must say I was blown away. I never thought I'd warm up to a modern mystery writer the way I did with Agatha Christie and Dorothy L. Sayers, but Ms. Cornwell has displaced them both in my heart.C &amp; E was by far the most fascinating book I've ever read. I sat up until the wee hours of the morning reading this wonderful novel, devouring every word, as I couldn'splitSize go to bed until I had finished it. The only disappointment was the ending. The killer came out of the blue, and there were too many loose ends.The story and characters were first rate and I intend to read all her other books. It's been a long time since I found an author I would be willing to pay hardcover prices to read."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,,,0/2,4.0,994377600,Great Beginning...poor ending,"Parricia Corwell, Cruel &amp; Unusual was breathtaking in the beginning! Her relation to her family, her dedication to her work exeptional. However, this story began to get boring towards the end...the ending, not too great."
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A38GIDCOD32T7F,"Highlanderthal ""LONE WOLF""",0/3,5.0,1130371200,Very nice book,I really liked this book. It is a page turner for sure. I would read before I went to bed and have to force myself to find a stopping point.I think that Patricia Cornwell is at her prime in this novel.
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A1QDZOHSO5J9K2,"Stephanie K. Rohde ""endtheclutter""",1/5,5.0,1011830400,Enjoyable Fun Reading... Educational Too!,"I really have enjoyed the Kay Scarpetta series... (Postmortem, Body of Evidence, All That Remains, Cruel & Unusual, The Body Farm, From Potter's Field, Cause of Death, Unnatural Exposure, Point of Origin, Black Notice, The Last Precinct). I have read them all except The Last Precinct which I expect to begin very soon. I recommend you read them all for pure pleasure. They are an absolute delight to read. I also recommend these books to you (as well as to my clients) because they are a great way to see how vibration and reflection works with fictional characters while you are learning how your own vibration and subsequent reflections occur... Enjoy!"
B000MCKQRS,Cruel and Unusual (G K Hall Large Print Book Series (Cloth)),,A2I5406XT0H9VD,"Boris Zubry ""Boris Zubry""",2/12,4.0,1030838400,TALENTED,A very talented work of a very talented writer.
